binId	dojezdy_all	dojezdy_urgent	dojezdy_very_urgent	count_all	count_urgent	count_very_urgent	DUŠNOST	ÚRAZ	BOLEST BŘICHA	PÁD	NESP.NEURO. PŘÍZ.	JINÉ POT.AK.	STENOKARDIE	JINÉ POT./ZH.STAVU	PO KOLAPSU	BEZVĚDOMÍ	NEVOLNOST	BOLEST ZAD 	PSYCHÓZA	NAPADENÍ	INTOXIKACE	SOMNOLENCE	KRVÁCENÍ	DN	HYPERT.	ARYTMIE	BOLEST DK	TEPLOTA	KŘEČE/PO KŘEČI	K PORODU	BOLEST JINÁ	DUŠNOST_time	ÚRAZ_time	BOLEST BŘICHA_time	PÁD_time	NESP.NEURO. PŘÍZ._time	JINÉ POT.AK._time	STENOKARDIE_time	JINÉ POT./ZH.STAVU_time	PO KOLAPSU_time	BEZVĚDOMÍ_time	NEVOLNOST_time	BOLEST ZAD _time	PSYCHÓZA_time	NAPADENÍ_time	INTOXIKACE_time	SOMNOLENCE_time	KRVÁCENÍ_time	DN_time	HYPERT._time	ARYTMIE_time	BOLEST DK_time	TEPLOTA_time	KŘEČE/PO KŘEČI_time	K PORODU_time	BOLEST JINÁ_time
1215	7.00	7.00	7.00	121	100	51	17	6	8	9	9	6	10	2	5	6	2	7	3	2	2	1	0	3	1	2	2	1	0	3	2	7.00	8.00	7.00	7.00	7.00	9.00	7.00	11.00	7.00	6.00	8.00	7.00	5.00	13.00	6.00	11.00	0	6.00	6.00	10.00	7.00	8.00	0	8.00	10.00
1216	7.00	7.00	7.00	208	164	77	34	26	10	18	18	11	14	8	5	10	6	3	0	0	1	4	6	1	6	0	3	4	0	2	2	7.00	7.00	6.00	7.00	7.00	7.00	7.00	7.00	7.00	8.00	9.00	8.00	0	0	7.00	8.00	8.00	7.00	7.00	0	8.00	7.00	0	14.00	8.00
1217	7.00	7.00	7.00	43	38	25	6	4	5	2	3	0	4	0	3	2	2	5	0	0	0	0	1	1	0	1	0	1	1	0	0	7.00	8.00	8.00	8.00	9.00	0	7.00	0	7.00	8.00	9.00	8.00	0	0	0	0	8.00	8.00	0	8.00	0	7.00	6.00	0	0
1218	8.00	8.00	9.00	19	19	5	1	1	1	1	2	1	0	2	1	0	2	1	0	0	0	0	1	0	0	0	0	0	2	1	0	9.00	7.00	8.00	6.00	11.00	9.00	0	8.00	13.00	0	9.00	13.00	0	0	0	0	9.00	0	0	0	0	0	8.00	6.00	0
1219	9.00	9.00	9.00	37	31	15	7	4	1	1	0	1	4	2	3	0	2	0	3	1	0	0	0	0	0	1	0	0	1	1	1	9.00	10.00	9.00	8.00	0	9.00	8.00	8.00	9.00	0	12.00	0	8.00	9.00	0	0	0	0	0	7.00	0	0	9.00	14.00	9.00
1220	9.00	9.00	8.00	2	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00	0	9.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1231	12.00	11.00	8.00	10	9	4	2	4	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11.00	14.00	0	12.00	17.00	0	0	0	0	0	0	0	0	0	0	0	7.00	0	0	0	0	0	0	0	0
1232	13.00	13.00	12.00	9	9	4	0	1	0	2	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	0	14.00	14.00	0	13.00	15.00	0	12.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1234	9.00	9.00	9.00	61	47	25	14	5	4	1	2	6	2	2	2	3	1	2	2	2	0	0	2	0	1	1	0	2	0	0	1	9.00	9.00	10.00	12.00	11.00	8.00	9.00	12.00	10.00	10.00	10.00	12.00	12.00	14.00	0	0	12.00	0	5.00	9.00	0	14.00	0	0	8.00
1235	8.00	8.00	8.00	231	177	85	27	13	26	20	13	10	12	13	6	12	4	6	7	6	3	5	3	3	1	0	3	7	1	1	5	9.00	10.00	9.00	9.00	8.00	8.00	9.00	8.00	8.00	8.00	8.00	9.00	10.00	10.00	9.00	8.00	8.00	7.00	9.00	0	8.00	8.00	12.00	4.00	7.00
1236	8.00	7.00	7.00	156	117	53	14	17	15	7	6	8	3	9	4	6	1	7	4	7	2	6	3	3	7	3	1	0	4	2	1	8.00	7.00	8.00	7.00	7.00	9.00	6.00	9.00	10.00	7.00	10.00	8.00	7.00	8.00	12.00	11.00	5.00	5.00	8.00	7.00	7.00	0	9.00	9.00	7.00
1237	7.00	7.00	7.00	454	336	149	59	26	38	50	18	25	24	31	11	15	18	12	7	5	5	12	12	4	9	16	11	3	1	1	4	7.00	8.00	8.00	8.00	8.00	7.00	7.00	7.00	6.00	6.00	8.00	8.00	7.00	8.00	8.00	7.00	8.00	8.00	7.00	7.00	9.00	9.00	7.00	8.00	8.00
1238	7.00	7.00	6.00	212	169	81	34	13	14	11	8	18	8	12	7	10	4	1	7	3	3	7	7	2	5	4	2	2	3	4	4	6.00	7.00	7.00	7.00	9.00	7.00	6.00	7.00	7.00	6.00	9.00	7.00	8.00	9.00	7.00	7.00	6.00	7.00	7.00	8.00	11.00	9.00	8.00	9.00	7.00
1239	7.00	7.00	7.00	164	130	50	11	9	18	4	11	16	6	5	11	4	7	2	4	1	2	3	3	4	4	18	2	0	1	0	1	6.00	7.00	8.00	7.00	8.00	7.00	6.00	7.00	6.00	7.00	8.00	9.00	9.00	12.00	7.00	7.00	9.00	7.00	7.00	7.00	18.00	0	7.00	0	9.00
1240	7.00	7.00	7.00	593	466	179	55	52	38	43	36	30	37	24	45	18	22	15	15	10	9	8	14	7	14	24	9	5	5	4	6	7.00	7.00	8.00	7.00	6.00	7.00	7.00	8.00	7.00	5.00	7.00	7.00	7.00	7.00	8.00	8.00	8.00	5.00	9.00	7.00	9.00	7.00	7.00	8.00	8.00
1241	7.00	7.00	7.00	256	200	96	28	27	18	17	16	13	20	9	7	10	9	9	6	0	4	8	3	2	9	3	6	7	0	3	3	7.00	8.00	8.00	9.00	8.00	7.00	6.00	7.00	8.00	6.00	8.00	7.00	9.00	0	8.00	10.00	8.00	4.00	9.00	7.00	8.00	9.00	0	6.00	9.00
1242	6.00	6.00	6.00	575	442	192	82	50	42	43	33	17	33	27	19	20	20	12	15	11	12	17	11	5	13	7	9	11	4	6	5	6.00	6.00	7.00	7.00	7.00	6.00	6.00	7.00	6.00	6.00	7.00	8.00	7.00	6.00	6.00	7.00	6.00	5.00	6.00	6.00	7.00	7.00	7.00	6.00	9.00
1243	5.00	5.00	5.00	617	491	192	63	48	58	56	37	36	31	45	16	15	22	16	12	17	12	15	13	6	5	11	9	6	4	5	7	5.00	5.00	6.00	5.00	5.00	5.00	5.00	6.00	5.00	6.00	6.00	5.00	6.00	5.00	5.00	6.00	5.00	5.00	5.00	5.00	5.00	5.00	8.00	5.00	7.00
1244	5.00	5.00	5.00	517	380	116	39	76	42	48	23	23	7	24	21	16	20	11	22	11	15	12	8	10	7	6	7	6	7	6	1	6.00	5.00	6.00	5.00	5.00	6.00	5.00	5.00	4.00	5.00	5.00	7.00	5.00	5.00	6.00	5.00	5.00	4.00	6.00	6.00	5.00	7.00	5.00	6.00	7.00
1245	5.00	5.00	5.00	825	615	249	70	92	68	90	37	39	29	30	24	17	29	29	22	19	26	21	21	14	12	13	6	9	10	14	9	5.00	6.00	5.00	5.00	6.00	5.00	5.00	6.00	5.00	6.00	6.00	6.00	5.00	5.00	6.00	6.00	5.00	4.00	6.00	6.00	5.00	6.00	6.00	7.00	5.00
1246	5.00	5.00	5.00	837	643	273	57	89	75	52	37	31	37	23	30	30	32	23	35	40	35	11	10	10	8	9	13	18	10	16	13	5.00	5.00	6.00	6.00	6.00	6.00	5.00	6.00	6.00	5.00	6.00	6.00	5.00	6.00	5.00	5.00	4.00	6.00	6.00	6.00	5.00	5.00	7.00	4.00	5.00
1247	7.00	7.00	6.00	425	344	136	52	39	39	24	26	19	22	14	30	5	12	20	7	10	8	9	11	1	3	1	6	5	10	3	2	6.00	6.00	8.00	7.00	7.00	7.00	6.00	7.00	7.00	5.00	7.00	7.00	9.00	6.00	7.00	6.00	7.00	4.00	6.00	7.00	5.00	9.00	9.00	6.00	7.00
1248	5.00	5.00	5.00	333	263	101	48	21	19	14	22	18	19	15	12	13	12	12	8	8	8	10	6	5	7	2	4	3	10	0	1	5.00	8.00	5.00	6.00	5.00	7.00	6.00	8.00	6.00	5.00	8.00	6.00	5.00	7.00	6.00	5.00	5.00	4.00	5.00	8.00	5.00	5.00	8.00	0	9.00
1249	6.00	6.00	5.00	659	501	217	75	43	73	32	38	31	25	20	19	21	30	14	15	21	20	14	16	5	7	8	17	12	15	11	9	5.00	6.00	6.00	6.00	6.00	6.00	5.00	7.00	6.00	5.00	6.00	7.00	5.00	7.00	6.00	5.00	5.00	6.00	7.00	8.00	5.00	6.00	5.00	6.00	6.00
1250	7.00	7.00	6.00	88	63	27	5	11	4	7	4	1	9	1	2	3	5	3	3	2	3	1	1	0	3	0	2	3	1	0	2	6.00	7.00	8.00	7.00	7.00	7.00	6.00	6.00	6.00	6.00	7.00	5.00	5.00	8.00	7.00	7.00	5.00	0	6.00	0	7.00	7.00	6.00	0	12.00
1251	7.00	7.00	7.00	138	106	48	16	22	10	9	5	7	4	5	4	11	5	0	1	1	3	2	1	3	3	2	4	2	2	3	2	8.00	6.00	6.00	8.00	9.00	5.00	6.00	6.00	6.00	7.00	8.00	0	8.00	6.00	8.00	6.00	7.00	5.00	11.00	6.00	8.00	8.00	8.00	5.00	9.00
1252	6.00	7.00	7.00	465	351	150	59	42	36	41	29	22	12	14	23	21	19	13	13	6	10	9	13	8	11	7	9	4	6	4	6	7.00	6.00	7.00	6.00	7.00	7.00	6.00	7.00	6.00	6.00	7.00	7.00	6.00	6.00	6.00	9.00	7.00	6.00	7.00	7.00	7.00	9.00	6.00	5.00	8.00
1253	6.00	6.00	6.00	188	140	63	15	17	9	26	8	4	7	9	5	12	5	5	5	4	8	6	5	5	3	6	2	0	2	0	4	7.00	6.00	6.00	7.00	6.00	6.00	6.00	6.00	6.00	5.00	7.00	6.00	8.00	6.00	6.00	7.00	7.00	6.00	7.00	7.00	4.00	0	7.00	0	8.00
1254	7.00	7.00	7.00	57	46	24	10	2	2	4	4	1	1	5	2	4	3	2	0	2	1	1	1	1	1	2	2	0	0	0	0	7.00	8.00	7.00	11.00	8.00	6.00	7.00	7.00	7.00	6.00	9.00	7.00	0	9.00	7.00	8.00	6.00	9.00	13.00	9.00	9.00	0	0	0	0
1255	8.00	8.00	8.00	62	46	22	10	4	2	4	4	3	4	2	2	0	1	3	6	0	4	0	2	2	1	1	1	1	0	0	0	7.00	9.00	9.00	7.00	9.00	8.00	8.00	8.00	10.00	0	8.00	8.00	8.00	0	7.00	0	10.00	8.00	7.00	7.00	8.00	7.00	0	0	0
1256	8.00	8.00	9.00	12	11	3	0	0	2	1	0	3	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	9.00	10.00	0	8.00	0	0	0	13.00	0	0	0	0	0	4.00	0	0	8.00	0	0	0	7.00	0	0
1259	11.00	11.00	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.00	0	0	0	0	0	0	0
1266	17.00	17.00	17.00	2	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13.00	0	0	0	0	0	0	0	0	0	0	0	0	17.00	0	0	0	0	0	0	0
1267	11.00	11.00	13.00	3	3	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	0	0	0	0	11.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1268	10.00	14.00	10.00	3	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8.00	14.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	0	0	0	0	0
1269	9.00	9.00	9.00	83	69	39	8	5	6	4	2	4	6	2	2	6	0	2	1	4	8	0	2	1	1	1	1	2	2	1	0	9.00	9.00	9.00	12.00	14.00	10.00	9.00	10.00	12.00	8.00	0	13.00	8.00	11.00	9.00	0	16.00	13.00	8.00	13.00	9.00	12.00	9.00	9.00	0
1270	9.00	9.00	9.00	131	107	58	25	7	6	6	7	6	3	5	7	7	3	5	2	5	2	2	1	4	3	6	3	2	0	1	4	9.00	9.00	9.00	10.00	9.00	12.00	9.00	9.00	12.00	7.00	9.00	9.00	12.00	9.00	9.00	10.00	0.00	10.00	6.00	9.00	11.00	11.00	0	9.00	9.00
1271	9.00	9.00	8.00	62	48	13	4	4	4	1	6	4	1	2	4	2	4	2	0	3	4	4	0	3	0	0	2	2	0	2	0	9.00	7.00	12.00	7.00	10.00	9.00	7.00	12.00	9.00	7.00	10.00	10.00	0	8.00	10.00	10.00	0	10.00	0	0	15.00	8.00	0	10.00	0
1272	8.00	8.00	8.00	233	176	79	25	15	20	17	9	12	13	15	6	6	11	7	5	3	2	3	7	0	4	9	2	6	4	3	4	8.00	8.00	9.00	7.00	7.00	10.00	7.00	8.00	9.00	8.00	9.00	7.00	6.00	6.00	8.00	10.00	7.00	0	8.00	9.00	10.00	8.00	11.00	10.00	10.00
1273	7.00	7.00	7.00	49	36	16	6	5	4	5	2	1	2	1	3	3	0	2	4	1	0	0	0	3	1	0	0	0	3	0	1	8.00	6.00	4.00	5.00	9.00	5.00	9.00	7.00	7.00	7.00	0	10.00	7.00	10.00	0	0	0	3.00	7.00	0	0	0	4.00	0	7.00
1274	7.00	6.00	6.00	32	21	9	1	2	0	4	1	2	3	2	2	1	1	0	1	1	0	0	0	1	5	0	0	1	0	1	0	9.00	10.00	0	8.00	7.00	7.00	4.00	9.00	6.00	6.00	9.00	0	6.00	4.00	0	0	0	7.00	7.00	0	0	9.00	0	9.00	0
1275	8.00	7.00	7.00	253	195	92	35	17	26	21	9	7	13	10	11	11	8	8	9	5	5	4	4	3	7	6	2	6	5	2	2	7.00	7.00	9.00	7.00	9.00	8.00	6.00	8.00	7.00	5.00	8.00	8.00	9.00	9.00	8.00	9.00	8.00	7.00	9.00	9.00	11.00	8.00	6.00	8.00	8.00
1276	8.00	8.00	7.00	264	212	87	22	16	19	14	17	12	18	6	12	15	9	9	8	8	6	5	5	6	4	5	8	2	2	3	2	7.00	8.00	9.00	9.00	8.00	9.00	6.00	9.00	7.00	5.00	8.00	9.00	8.00	8.00	7.00	9.00	8.00	5.00	10.00	7.00	8.00	11.00	9.00	7.00	8.00
1277	7.00	7.00	7.00	75	53	26	7	5	10	10	2	4	6	2	1	2	3	2	0	1	4	1	1	1	0	1	0	1	1	3	2	6.00	7.00	7.00	8.00	12.00	9.00	7.00	8.00	6.00	6.00	6.00	7.00	0	8.00	6.00	12.00	8.00	6.00	0	7.00	0	5.00	8.00	6.00	10.00
1278	5.00	5.00	5.00	210	169	85	33	25	13	9	3	14	11	8	5	8	3	8	3	4	7	8	10	1	2	2	2	4	2	2	5	5.00	5.00	5.00	5.00	4.00	5.00	4.00	5.00	5.00	4.00	4.00	5.00	6.00	5.00	4.00	4.00	4.00	2.00	5.00	4.00	7.00	6.00	5.00	4.00	4.00
1279	4.00	4.00	4.00	730	532	210	66	71	56	61	49	40	20	34	24	26	12	32	21	17	26	13	7	10	12	14	13	14	7	6	15	4.00	4.00	4.00	4.00	4.00	4.00	4.00	5.00	4.00	6.00	4.00	4.00	4.00	4.00	4.00	4.00	5.00	4.00	4.00	4.00	4.00	4.00	5.00	8.00	5.00
1280	5.00	5.00	5.00	701	538	217	78	60	57	62	37	32	33	36	32	17	19	18	17	11	18	20	10	9	18	7	8	13	9	9	11	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	4.00	6.00	5.00	5.00	5.00	4.00	4.00	5.00	5.00	4.00	5.00	4.00	5.00	4.00	5.00	4.00	6.00
1281	5.00	5.00	5.00	680	537	177	38	62	56	48	26	28	31	30	34	15	30	16	58	22	24	5	18	16	6	7	7	9	8	4	9	5.00	5.00	5.00	5.00	5.00	5.00	4.00	5.00	5.00	5.00	6.00	5.00	4.00	5.00	5.00	7.00	4.00	5.00	6.00	3.00	7.00	6.00	5.00	6.00	4.00
1282	6.00	6.00	6.00	390	309	134	36	34	37	24	21	15	25	18	17	14	15	18	6	6	14	4	4	4	3	2	6	7	2	6	3	7.00	6.00	6.00	5.00	6.00	7.00	6.00	6.00	5.00	5.00	6.00	6.00	6.00	3.00	7.00	7.00	8.00	7.00	4.00	6.00	8.00	4.00	8.00	6.00	5.00
1283	8.00	7.00	7.00	184	142	62	24	22	15	15	10	9	10	4	10	5	6	2	4	0	3	1	3	3	6	1	1	5	0	1	2	7.00	8.00	8.00	8.00	8.00	7.00	7.00	10.00	8.00	7.00	8.00	10.00	7.00	0	5.00	12.00	7.00	6.00	8.00	8.00	9.00	7.00	0	7.00	8.00
1284	6.00	6.00	6.00	109	84	40	11	9	11	2	7	4	5	3	1	5	2	5	6	1	4	0	3	4	3	0	2	2	2	4	2	5.00	7.00	6.00	8.00	6.00	5.00	6.00	7.00	4.00	5.00	13.00	9.00	5.00	3.00	6.00	0	8.00	4.00	8.00	0	8.00	7.00	9.00	7.00	9.00
1285	7.00	7.00	8.00	13	12	6	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	8.00	6.00	4.00	11.00	0	0	6.00	0	0	8.00	0	0	0	0	0	0	10.00	12.00	0	0	0	0	7.00	0	0
1286	6.00	6.00	6.00	150	117	48	15	13	2	13	2	6	7	10	5	9	9	2	5	1	8	3	4	5	1	1	3	2	5	2	2	5.00	5.00	10.00	5.00	6.00	8.00	5.00	7.00	6.00	6.00	6.00	8.00	5.00	5.00	6.00	6.00	6.00	6.00	8.00	7.00	9.00	6.00	7.00	9.00	8.00
1287	6.00	6.00	6.00	277	219	81	20	41	18	16	15	12	13	6	15	9	10	9	16	7	11	3	3	2	3	5	2	4	4	0	5	5.00	5.00	6.00	5.00	6.00	6.00	5.00	9.00	6.00	5.00	6.00	6.00	5.00	5.00	5.00	6.00	6.00	7.00	5.00	5.00	6.00	6.00	6.00	0	6.00
1288	6.00	6.00	5.00	257	203	77	30	18	20	18	23	18	9	10	6	11	10	5	7	2	1	3	6	2	11	0	5	3	2	4	3	5.00	6.00	6.00	6.00	6.00	6.00	6.00	7.00	5.00	5.00	6.00	6.00	5.00	9.00	5.00	7.00	6.00	4.00	7.00	0	5.00	11.00	9.00	7.00	5.00
1289	6.00	6.00	6.00	31	24	12	3	2	2	3	2	2	1	2	1	1	0	1	1	0	0	2	1	0	5	1	0	0	0	1	0	6.00	8.00	7.00	8.00	7.00	8.00	4.00	6.00	7.00	4.00	0	6.00	7.00	0	0	7.00	6.00	0	6.00	4.00	0	0	0	5.00	0
1290	8.00	8.00	0	2	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00	0	0	8.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1303	13.00	13.00	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	0	0	0	0	0	0	0	0	0	13.00	0	0	0	0	0	0	0
1304	10.00	10.00	10.00	42	31	12	5	9	1	1	5	1	4	4	2	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	12.00	10.00	15.00	13.00	9.00	11.00	10.00	10.00	12.00	9.00	0	8.00	0	16.00	0	0	13.00	8.00	8.00	0	9.00	0	0	0	0
1305	10.00	9.00	9.00	54	47	14	5	7	2	3	3	2	1	6	0	2	1	4	6	0	0	3	0	1	1	0	0	0	2	0	0	8.00	10.00	14.00	12.00	10.00	11.00	9.00	10.00	0	10.00	12.00	7.00	9.00	0	0	8.00	0	10.00	12.00	0	0	0	11.00	0	0
1306	9.00	9.00	9.00	108	73	32	17	7	10	4	4	5	2	2	4	2	6	3	0	6	5	3	1	5	3	1	2	1	2	3	0	9.00	8.00	11.00	11.00	10.00	7.00	10.00	8.00	9.00	9.00	11.00	9.00	0	9.00	9.00	7.00	5.00	9.00	11.00	10.00	10.00	9.00	11.00	12.00	0
1307	9.00	9.00	9.00	62	46	25	11	1	5	5	3	3	7	1	0	0	1	1	2	2	1	1	2	4	2	2	0	1	2	1	0	8.00	13.00	6.00	11.00	9.00	8.00	10.00	10.00	0	0	12.00	11.00	10.00	7.00	5.00	9.00	10.00	9.00	11.00	9.00	0	9.00	4.00	11.00	0
1308	9.00	9.00	8.00	73	61	31	7	4	9	3	6	3	5	1	3	3	6	2	1	2	1	2	0	2	2	1	1	3	0	2	1	9.00	9.00	9.00	9.00	10.00	12.00	8.00	1.00	10.00	8.00	10.00	11.00	9.00	10.00	16.00	9.00	0	10.00	8.00	8.00	9.00	8.00	0	9.00	5.00
1309	9.00	9.00	10.00	11	9	6	0	1	2	0	0	0	1	0	1	0	1	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	9.00	10.00	0	0	0	5.00	0	9.00	0	9.00	12.00	0	0	0	0	0	0	12.00	0	0	10.00	0	0	0
1311	9.00	9.00	5.00	10	8	3	0	2	0	3	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	10.00	0	9.00	0	7.00	5.00	0	0	0	0	0	0	0	0	0	0	9.00	0	0	0	0	0	0	0
1312	8.00	8.00	8.00	114	94	43	20	6	8	8	8	1	4	5	4	3	3	2	7	1	1	2	6	1	1	0	3	2	4	3	2	8.00	9.00	8.00	9.00	7.00	7.00	6.00	9.00	8.00	7.00	8.00	9.00	7.00	9.00	5.00	9.00	9.00	8.00	8.00	0	11.00	8.00	10.00	10.00	6.00
1313	8.00	8.00	8.00	81	66	23	10	14	4	3	5	2	3	5	4	3	6	3	1	1	4	0	1	2	0	0	0	2	1	2	1	10.00	7.00	10.00	6.00	9.00	10.00	8.00	10.00	6.00	5.00	9.00	8.00	11.00	6.00	8.00	0	7.00	7.00	0	0	0	11.00	3.00	5.00	10.00
1314	6.00	6.00	6.00	164	118	45	14	25	10	10	4	11	4	15	4	11	4	2	1	7	2	2	4	8	1	1	2	3	2	1	2	7.00	6.00	6.00	7.00	6.00	6.00	6.00	6.00	8.00	7.00	6.00	7.00	6.00	6.00	7.00	8.00	7.00	6.00	11.00	7.00	12.00	7.00	10.00	11.00	6.00
1315	5.00	5.00	6.00	272	199	82	32	28	16	13	12	14	12	12	9	7	11	11	9	10	7	2	8	8	2	4	2	7	4	4	3	6.00	5.00	6.00	5.00	6.00	5.00	5.00	5.00	4.00	5.00	6.00	6.00	5.00	5.00	4.00	5.00	7.00	4.00	6.00	3.00	4.00	4.00	4.00	6.00	5.00
1316	4.00	4.00	4.00	519	415	150	57	59	36	40	23	35	25	29	28	16	15	15	16	11	8	14	15	6	2	6	6	3	3	1	3	4.00	4.00	3.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	5.00	5.00	4.00	4.00	3.00	3.00	4.00	4.00	4.00	4.00	3.00	4.00
1317	5.00	5.00	5.00	310	230	79	28	37	22	27	11	21	13	10	18	15	15	4	6	8	7	5	9	3	6	6	3	4	5	1	1	5.00	5.00	5.00	4.00	6.00	5.00	6.00	6.00	5.00	4.00	5.00	6.00	4.00	5.00	5.00	5.00	6.00	5.00	7.00	5.00	3.00	5.00	4.00	4.00	4.00
1318	5.00	6.00	6.00	423	343	137	34	32	42	26	21	19	29	15	23	11	13	14	10	10	8	9	9	12	3	6	5	8	9	7	5	6.00	5.00	6.00	5.00	6.00	5.00	5.00	6.00	6.00	5.00	4.00	4.00	6.00	5.00	4.00	6.00	6.00	4.00	3.00	6.00	9.00	6.00	5.00	4.00	5.00
1319	6.00	6.00	6.00	473	361	153	51	38	30	37	23	23	30	17	20	12	17	14	14	15	12	8	15	13	9	1	6	5	2	2	5	6.00	6.00	7.00	6.00	7.00	7.00	5.00	7.00	5.00	6.00	5.00	7.00	5.00	6.00	6.00	5.00	6.00	5.00	8.00	8.00	7.00	6.00	7.00	8.00	5.00
1320	8.00	8.00	7.00	171	142	58	19	16	14	6	5	14	6	12	9	11	3	4	5	6	6	1	4	7	0	1	4	2	2	1	0	8.00	8.00	8.00	7.00	9.00	9.00	8.00	9.00	8.00	7.00	8.00	10.00	8.00	8.00	7.00	7.00	8.00	7.00	0	9.00	9.00	9.00	6.00	6.00	0
1321	7.00	7.00	7.00	224	162	55	17	29	9	25	6	12	6	4	5	13	10	2	14	12	4	10	5	9	0	3	6	1	7	0	2	7.00	7.00	8.00	7.00	7.00	7.00	7.00	8.00	7.00	7.00	7.00	8.00	8.00	7.00	8.00	7.00	8.00	7.00	0	8.00	8.00	8.00	8.00	0	3.00
1322	6.00	6.00	6.00	320	238	74	18	42	19	29	22	16	13	21	13	12	11	7	16	8	5	6	4	8	4	1	8	2	4	1	4	5.00	5.00	7.00	5.00	7.00	6.00	7.00	7.00	6.00	6.00	6.00	6.00	6.00	3.00	6.00	6.00	7.00	6.00	8.00	3.00	6.00	7.00	1.00	6.00	8.00
1323	6.00	6.00	6.00	157	117	45	8	18	12	6	13	6	6	7	6	8	5	4	6	2	3	6	2	3	1	2	6	2	2	4	2	6.00	6.00	6.00	8.00	7.00	5.00	7.00	5.00	6.00	6.00	6.00	6.00	6.00	15.00	5.00	5.00	6.00	4.00	6.00	5.00	7.00	7.00	8.00	8.00	4.00
1324	5.00	5.00	5.00	353	268	104	34	30	27	37	22	15	10	25	14	15	13	12	10	5	2	6	5	6	5	9	6	6	3	5	2	6.00	5.00	5.00	5.00	6.00	5.00	5.00	5.00	5.00	4.00	5.00	5.00	10.00	5.00	5.00	5.00	4.00	5.00	7.00	5.00	4.00	6.00	5.00	5.00	6.00
1325	5.00	5.00	5.00	371	285	132	60	28	26	24	18	23	23	23	9	12	8	11	6	3	3	6	8	0	10	5	9	6	4	6	5	5.00	5.00	6.00	5.00	6.00	6.00	5.00	5.00	5.00	5.00	6.00	5.00	6.00	5.00	5.00	7.00	5.00	0	6.00	5.00	6.00	6.00	5.00	5.00	5.00
1326	5.00	5.00	5.00	63	51	14	8	8	1	6	8	5	2	4	0	1	7	0	1	0	0	2	3	0	1	1	0	0	0	0	0	5.00	6.00	4.00	7.00	5.00	8.00	6.00	7.00	0	4.00	5.00	0	7.00	0	0	9.00	5.00	0	4.00	5.00	0	0	0	0	0
1327	6.00	6.00	7.00	12	11	3	0	2	0	0	3	0	0	1	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6.00	0	0	6.00	0	0	6.00	0	0	6.00	6.00	0	0	0	0	12.00	0	0	0	0	0	0	0	0
1340	12.00	12.00	12.00	10	9	3	0	1	1	0	0	0	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	11.00	12.00	0	0	0	6.00	7.00	15.00	0	12.00	14.00	0	0	0	0	10.00	0	0	0	0	0	0	11.00	0
1341	7.00	8.00	6.00	4	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6.00	8.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00	0	0	0	0	0	0	0
1342	9.00	9.00	9.00	44	36	16	2	10	4	2	1	2	1	0	2	2	1	1	0	2	0	0	1	1	1	2	1	0	2	1	1	9.00	12.00	9.00	12.00	10.00	9.00	9.00	0	10.00	12.00	6.00	12.00	0	10.00	0	0	10.00	5.00	7.00	10.00	6.00	0	11.00	14.00	13.00
